timestamp,P1,P2,P3,P4,P5,P6,Ax,Ay,Az,Gx,Gy,Gz,activity
45.92,0,17,0,132,281,1839,0.019,-0.5178,1.1883,-27.99,-41.06,-18.49,Walking
45.94,0,0,0,1,135,1207,-0.0793,-0.4364,1.3702,-35.5,-55.84,-16.67,Walking
45.96,10,0,0,46,60,634,-0.1661,-0.4059,1.3998,-38.6,-72.88,-3.16,Walking
45.98,17,0,0,40,47,296,-0.1415,-0.449,1.6203,-24.19,-85.33,0.81,Walking
46.0,0,8,12,69,13,108,-0.0752,-0.5987,1.5583,-22.92,-115.2,4.31,Walking
46.02,0,0,0,30,2,0,-0.122,-0.5741,1.7157,-20.88,-116.67,14.74,Walking
46.04,20,0,0,0,0,16,-0.1423,-0.6243,1.6439,-14.86,-147.29,15.62,Walking
46.06,54,25,17,19,0,0,-0.2227,-0.4027,1.6883,-12.32,-149.1,21.73,Walking
46.08,13,40,0,64,4,18,-0.2337,-0.6304,1.4754,-4.2,-160.87,14.92,Walking
46.1,0,0,8,38,13,0,-0.2305,-0.4876,1.3366,-8.28,-171.01,23.54,Walking
46.12,45,0,0,29,21,0,-0.2634,-0.3523,1.355,-5.74,-174.83,26.05,Walking
46.14,0,0,0,0,0,0,-0.1738,-0.3804,1.0857,-12.3,-174.63,29.23,Walking
46.16,0,0,4,60,37,0,-0.1422,-0.3629,1.1162,-10.56,-171.99,42.37,Walking
46.18,12,26,0,0,0,0,-0.2378,-0.3955,0.9667,2.23,-188.76,25.01,Walking
46.2,24,35,0,48,18,0,-0.2068,-0.3501,0.7124,5.88,-178.7,36.88,Walking
46.22,0,0,56,29,62,0,-0.3197,-0.3146,0.6078,-0.29,-188.11,37.92,Walking
46.24,6,0,31,0,33,0,-0.2378,-0.0327,0.5718,13.45,-153.69,41.06,Walking
46.26,29,36,42,56,0,30,-0.216,-0.0888,0.5961,16.22,-175.81,39.13,Walking
46.28,0,20,35,2,0,0,-0.1844,-0.0733,0.3867,26.92,-128.4,39.09,Walking
46.3,24,17,0,1,0,0,-0.2031,-0.047,0.396,23.17,-123.32,47.54,Walking
46.32,0,0,0,40,18,0,-0.2026,0.0799,0.411,30.05,-117.62,35.47,Walking
46.34,29,0,0,18,0,0,-0.0755,0.1951,0.4441,23.89,-125.76,37.71,Walking
46.36,0,21,14,20,2,0,-0.1745,0.1636,0.3579,31.36,-78.84,36.3,Walking
46.38,5,0,13,8,0,14,-0.1105,0.2787,0.7034,23.13,-73.71,31.3,Walking
46.4,49,24,0,47,0,23,-0.0374,0.2641,0.5462,28.96,-62.43,27.57,Walking
46.42,0,1,9,0,0,0,-0.0556,0.2479,0.8771,36.21,-25.49,22.14,Walking
46.44,10,0,0,0,0,12,0.0329,0.2846,0.7679,32.45,-2.9,24.95,Walking
46.46,253,43,9,19,25,0,0.1586,0.3453,1.2967,28.33,-4.32,21.22,Walking
46.48,685,0,39,6,51,12,-0.0739,0.5055,1.3093,18.09,14.06,13.05,Walking
46.5,1331,4,4,0,0,2,0.0667,0.5427,1.4902,31.83,48.23,16.8,Walking
46.52,2140,0,12,45,46,0,0.1198,0.5461,1.3526,26.96,68.08,3.84,Walking
46.54,2675,31,0,0,0,30,0.0591,0.5855,1.4929,30.52,87.45,-10.39,Walking
46.56,2865,104,11,0,0,62,0.2316,0.4995,1.5854,31.15,122.87,-1.46,Walking
46.58,2523,185,41,0,0,38,0.2208,0.6375,1.5929,18.51,114.12,-8.63,Walking
46.6,1748,366,148,0,0,5,0.1945,0.5435,1.6245,20.2,139.6,-13.39,Walking
46.62,995,639,308,28,4,41,0.3313,0.5989,1.5734,14.01,149.9,-18.47,Walking
46.64,510,961,480,45,0,0,0.1604,0.2932,1.337,7.52,144.53,-15.03,Walking
46.66,230,1218,678,26,5,0,0.2575,0.5276,1.5036,9.13,160.67,-33.25,Walking
46.68,69,1380,907,73,52,0,0.1647,0.473,1.3073,1.1,187.09,-29.37,Walking
46.7,0,1375,1093,80,63,31,0.2086,0.416,1.1161,6.06,177.45,-35.77,Walking
46.72,10,1197,1104,234,118,14,0.2192,0.4719,1.1104,-1.79,182.24,-41.79,Walking
46.74,0,915,944,447,300,24,0.1575,0.312,0.7249,-11.47,177.65,-40.27,Walking
46.76,0,608,719,746,456,0,0.3186,0.4243,0.8003,-11.17,167.21,-41.96,Walking
46.78,20,393,510,1131,811,0,0.1841,0.2929,0.6258,-12.18,158.32,-36.43,Walking
46.8,28,202,288,1535,1255,4,0.279,0.0757,0.4673,-11.85,193.3,-41.72,Walking
46.82,27,93,151,2050,1830,0,0.204,0.1263,0.4566,-10.81,164.25,-40.58,Walking
46.84,7,29,57,2408,2361,49,0.2003,0.0232,0.4078,-17.99,145.72,-40.13,Walking
46.86,0,30,36,2567,2827,0,0.0744,0.1045,0.4289,-17.23,117.68,-40.07,Walking
46.88,0,27,16,2580,3096,94,0.1019,-0.066,0.4773,-14.39,102.52,-37.33,Walking
46.9,23,0,0,2312,2992,180,0.1604,-0.0617,0.43,-26.99,101.99,-33.88,Walking
46.92,1,0,22,1854,2725,419,0.1161,-0.2156,0.5988,-28.26,78.29,-41.32,Walking
46.94,14,21,13,1409,2274,919,0.0489,-0.2525,0.6681,-26.88,73.21,-28.35,Walking
46.96,14,17,12,989,1761,1552,0.0928,-0.3221,0.6082,-34.47,28.82,-29.27,Walking
46.98,53,48,0,634,1185,2107,-0.0229,-0.2901,0.902,-37.49,13.41,-22.66,Walking
47.0,0,0,12,310,816,2299,-0.0366,-0.3977,0.9129,-30.09,-12.08,-22.45,Walking
47.02,0,0,12,262,446,2079,-0.0752,-0.4023,1.1122,-28.87,-27.08,-21.92,Walking
47.04,0,23,0,58,185,1598,-0.0551,-0.6214,1.2146,-27.3,-38.86,-13.78,Walking
47.06,1,0,0,49,91,926,0.0394,-0.3899,1.3521,-19.44,-45.6,-9.76,Walking
47.08,27,0,0,85,68,457,-0.0377,-0.4972,1.4734,-37.99,-73.91,-13.29,Walking
47.1,0,2,0,0,35,144,-0.0664,-0.5364,1.6431,-32.5,-91.57,-1.9,Walking
47.12,4,0,54,20,42,0,-0.2056,-0.563,1.6598,-18.88,-116.63,12.49,Walking
47.14,0,0,27,55,14,5,-0.2287,-0.6519,1.5574,-20.27,-121.78,7.43,Walking
47.16,0,36,18,19,64,13,-0.1534,-0.5241,1.6323,-11.29,-146.32,19.75,Walking
47.18,6,6,0,38,0,2,-0.2562,-0.4818,1.4131,-18.04,-143.69,23.44,Walking
47.2,0,25,0,0,0,23,-0.1797,-0.5732,1.6543,-16.81,-150.87,17.34,Walking
47.22,23,0,21,6,0,12,-0.307,-0.6856,1.2032,-12.87,-150.29,28.07,Walking
47.24,0,0,0,34,0,21,-0.2972,-0.3851,1.2345,-0.28,-163.6,33.93,Walking
47.26,0,13,9,18,21,0,-0.2458,-0.485,1.2241,-11.06,-179.03,38.77,Walking
47.28,24,5,27,44,13,8,-0.2674,-0.3827,1.0778,3.18,-163.43,27.85,Walking
47.3,11,39,0,16,0,12,-0.2314,-0.3549,0.8312,-0.58,-191.23,41.13,Walking
47.32,13,0,0,0,0,38,-0.1143,-0.2038,0.8142,10.35,-160.85,38.97,Walking
47.34,0,32,0,39,41,0,-0.2795,-0.2387,0.4996,3.45,-159.01,36.11,Walking
47.36,32,8,5,29,0,31,-0.1031,-0.0961,0.4229,18.01,-145.27,48.75,Walking
47.38,36,43,25,0,42,0,-0.182,-0.0879,0.396,8.94,-178.29,32.84,Walking
47.4,0,20,0,5,0,25,-0.1303,-0.0271,0.4302,21.64,-135.09,38.55,Walking
47.42,0,11,24,11,32,6,-0.2193,0.1923,0.3796,19.2,-123.45,39.15,Walking
47.44,0,0,13,0,58,0,-0.1463,0.146,0.3239,28.34,-96.87,40.97,Walking
47.46,0,0,13,42,8,0,-0.0963,0.1321,0.3578,26.84,-84.01,34.47,Walking
47.48,0,0,23,0,9,61,-0.0886,0.2142,0.3781,29.58,-58.59,34.7,Walking
47.5,0,13,34,0,28,20,-0.0164,0.1721,0.6635,33.16,-58.17,39.46,Walking
47.52,51,0,47,0,25,33,-0.1794,0.2561,0.8953,26.47,-21.2,12.09,Walking
47.54,13,0,3,74,31,1,-0.0384,0.1662,0.9009,27.01,-25.31,29.57,Walking
47.56,143,1,0,0,0,0,0.0373,0.4467,0.8871,31.6,27.78,17.04,Walking
47.58,412,15,9,48,0,21,0.1062,0.5517,1.2368,22.58,16.9,23.04,Walking
47.6,939,0,0,0,0,0,0.0466,0.4191,1.4171,19.71,28.4,14.89,Walking
47.62,1672,26,21,0,0,9,0.0721,0.4839,1.4058,30.26,64.47,7.46,Walking
47.64,2440,38,4,48,0,0,0.0906,0.4956,1.5303,27.87,84.2,5.41,Walking
47.66,2866,48,20,30,25,0,0.1928,0.5942,1.5567,24.13,88.68,-2.92,Walking
47.68,2778,163,17,0,0,4,0.1567,0.4884,1.5166,21.2,117.41,-19.16,Walking
47.7,2190,334,88,0,0,31,0.2801,0.6091,1.5417,20.73,138.34,-11.67,Walking
47.72,1392,494,177,0,22,0,0.1083,0.4994,1.6275,8.41,113.07,-15.04,Walking
47.74,715,742,359,8,0,0,0.2618,0.4532,1.5186,12.15,186.21,-13.57,Walking
47.76,281,1067,600,43,0,56,0.2071,0.5596,1.4747,8.35,151.22,-25.65,Walking
47.78,105,1306,827,22,0,0,0.2816,0.6073,1.4343,2.92,160.72,-32.5,Walking
47.8,43,1404,992,54,0,10,0.0966,0.3559,1.3212,5.37,176.91,-34.28,Walking
47.82,60,1272,1078,140,83,0,0.334,0.5186,1.1816,2.23,187.62,-28.92,Walking
47.84,18,1056,1035,295,164,8,0.3133,0.3866,1.0034,-8.92,178.02,-40.88,Walking
47.86,9,806,862,523,356,38,0.2522,0.288,0.6609,-13.27,175.77,-42.13,Walking
47.88,0,486,652,922,584,33,0.3119,0.3901,0.5551,-6.09,178.96,-38.21,Walking
47.9,16,243,401,1317,1055,0,0.2651,0.2352,0.5398,-11.73,166.29,-42.21,Walking
47.92,12,131,200,1784,1457,0,0.1106,0.0245,0.4182,-21.01,155.53,-36.06,Walking
47.94,0,36,109,2218,2042,0,0.1603,0.1846,0.3676,-16.22,136.87,-38.88,Walking
47.96,0,20,48,2446,2594,55,0.2303,0.0793,0.1054,-12.1,144.08,-28.01,Walking
47.98,0,18,23,2561,2987,11,0.1894,0.089,0.3776,-11.21,120.0,-37.4,Walking
48.0,8,3,11,2422,3115,116,0.1383,-0.0502,0.4364,-26.38,106.94,-45.77,Walking
48.02,2,0,0,2105,2995,266,0.1166,-0.2865,0.4128,-25.63,92.51,-24.09,Walking
48.04,2,0,0,1753,2594,617,0.1532,-0.2647,0.4803,-31.33,68.45,-38.91,Walking
48.06,47,40,7,1224,2047,1182,0.1711,-0.2404,0.7051,-27.96,41.24,-26.77,Walking
48.08,10,0,0,789,1512,1790,0.0504,-0.303,0.6628,-27.29,29.67,-23.51,Walking
48.1,0,0,9,516,1015,2233,0.0197,-0.3012,0.8596,-34.73,4.03,-24.98,Walking
48.12,0,7,16,250,621,2228,-0.0278,-0.5817,1.1293,-36.28,-18.44,-15.56,Walking
48.14,0,15,0,111,325,1877,0.0032,-0.3111,1.2323,-36.59,-40.37,-18.13,Walking
48.16,40,0,27,97,174,1226,-0.0207,-0.3911,1.2898,-23.84,-68.04,-2.43,Walking
48.18,0,0,0,47,49,702,-0.0962,-0.4156,1.4736,-20.54,-45.54,-9.9,Walking
48.2,0,2,22,27,19,307,-0.0534,-0.5186,1.6894,-32.0,-92.51,-3.43,Walking
48.22,0,0,0,43,44,118,-0.1903,-0.5217,1.515,-20.57,-114.79,-0.5,Walking
48.24,15,21,0,0,52,0,-0.2391,-0.6072,1.7968,-27.65,-135.12,9.98,Walking
48.26,0,44,0,33,19,3,-0.2536,-0.5481,1.6712,-22.17,-133.36,10.5,Walking
48.28,9,14,15,34,0,0,-0.1681,-0.4824,1.4996,-14.53,-152.24,16.33,Walking
48.3,54,12,0,0,41,0,-0.2634,-0.6305,1.4819,-9.92,-170.03,26.94,Walking
48.32,0,0,0,0,0,27,-0.0746,-0.4078,1.564,-9.26,-160.55,32.18,Walking
48.34,0,0,50,0,0,25,-0.2686,-0.6685,1.4044,-4.04,-161.36,25.22,Walking
48.36,17,0,65,5,13,24,-0.236,-0.4798,1.396,-2.92,-178.72,26.96,Walking
48.38,10,16,0,66,63,0,-0.2402,-0.3654,1.0326,0.23,-200.51,32.24,Walking
48.4,0,16,0,25,18,0,-0.2292,-0.3058,0.9437,9.79,-174.49,35.66,Walking
48.42,29,11,35,0,44,0,-0.2591,-0.4374,0.6852,-4.73,-173.22,40.16,Walking
48.44,12,14,17,0,46,0,-0.229,-0.3167,0.8239,11.16,-173.59,39.97,Walking
48.46,6,0,13,0,37,0,-0.2518,-0.1438,0.5285,10.35,-160.36,44.02,Walking
48.48,12,3,5,46,19,14,-0.2591,-0.0484,0.366,16.07,-159.97,35.61,Walking
48.5,22,35,10,0,45,2,-0.2725,-0.198,0.4794,14.63,-136.07,40.83,Walking
48.52,5,5,25,33,55,14,-0.1034,-0.0575,0.2547,24.52,-140.33,35.82,Walking
48.54,19,0,1,17,2,0,-0.1316,0.0265,0.2596,24.41,-128.1,39.78,Walking
48.56,0,0,0,59,21,20,-0.2098,0.0375,0.4107,25.05,-85.93,30.37,Walking
48.58,13,19,9,1,0,56,-0.2088,0.092,0.2476,29.12,-74.73,31.02,Walking
48.6,0,3,2,0,0,39,-0.0917,0.2274,0.4215,38.72,-58.42,28.58,Walking
48.62,60,27,0,63,0,0,-0.0105,0.2981,0.6359,27.43,-39.92,19.6,Walking
48.64,0,7,0,3,34,21,-0.0477,0.4139,0.862,25.99,-42.97,25.06,Walking
48.66,32,12,27,16,0,0,0.0785,0.4814,0.9813,23.82,-2.67,19.11,Walking
48.68,273,0,0,13,0,17,-0.0062,0.5739,1.0855,39.89,22.73,22.82,Walking
48.7,610,37,0,71,0,0,-0.0577,0.4358,1.2801,26.91,49.85,12.62,Walking
48.72,1245,0,3,0,30,0,0.0116,0.5885,1.3437,34.18,45.07,8.84,Walking
48.74,2043,64,17,0,29,0,0.1451,0.5423,1.6364,29.91,58.89,4.72,Walking
48.76,2680,46,35,11,0,0,-0.0004,0.5025,1.6659,25.58,91.41,-5.24,Walking
48.78,2885,78,30,0,7,30,0.1892,0.4654,1.5883,25.54,117.95,-4.14,Walking
48.8,2588,191,63,0,0,0,0.2448,0.6398,1.6274,21.95,136.97,-8.91,Walking
48.82,1857,393,155,0,7,13,0.1962,0.4099,1.583,11.63,144.26,-13.88,Walking
48.84,1061,650,266,39,10,0,0.1661,0.591,1.4444,9.7,130.38,-14.69,Walking
48.86,518,907,473,15,0,8,0.2019,0.6013,1.4805,17.41,165.32,-19.12,Walking
48.88,170,1193,665,25,0,22,0.2611,0.4464,1.3983,12.57,152.79,-19.91,Walking
48.9,63,1355,936,8,48,22,0.2447,0.6075,1.2569,13.41,140.04,-28.95,Walking
48.92,34,1426,1099,210,21,0,0.3141,0.3542,1.2045,3.66,188.91,-30.43,Walking
48.94,0,1234,1102,181,168,13,0.1959,0.322,0.9942,3.84,183.29,-32.51,Walking
48.96,84,967,994,376,234,0,0.2472,0.3018,0.8927,-1.68,174.56,-31.54,Walking
48.98,33,644,788,668,459,0,0.2454,0.1393,0.6958,-12.12,166.38,-42.44,Walking
49.0,3,384,534,1051,742,0,0.2776,0.2302,0.4576,0.47,164.17,-43.24,Walking
49.02,0,179,344,1581,1213,0,0.201,0.0806,0.3539,-10.1,173.18,-35.21,Walking
49.04,0,100,186,2000,1781,0,0.3048,0.1776,0.4083,-13.21,148.91,-40.31,Walking
49.06,0,64,20,2371,2318,44,0.1423,0.2389,0.4696,-15.53,126.58,-48.22,Walking
49.08,0,4,36,2603,2744,28,0.1949,-0.1142,0.3511,-22.8,129.65,-37.28,Walking
49.1,0,4,8,2569,3080,112,0.2183,-0.1641,0.3614,-14.43,109.01,-36.42,Walking
49.12,31,0,0,2317,3092,163,0.1022,-0.0761,0.389,-21.18,99.85,-34.01,Walking
49.14,30,14,9,1997,2848,408,0.0799,-0.2877,0.3668,-29.73,87.1,-34.19,Walking
49.16,0,0,0,1480,2394,849,0.0813,-0.2569,0.5981,-24.42,67.12,-28.85,Walking
49.18,0,0,0,1041,1790,1438,0.0699,-0.3121,0.7656,-27.16,40.22,-23.7,Walking
49.2,0,0,0,622,1286,2100,0.08,-0.3585,0.8495,-33.85,31.38,-19.62,Walking
49.22,0,0,0,368,855,2239,0.0153,-0.3189,0.8254,-38.56,-1.63,-27.0,Walking
49.24,0,18,0,153,476,2128,-0.2099,-0.3673,1.1282,-26.29,-5.78,-17.16,Walking
49.26,0,11,0,121,239,1606,-0.0362,-0.5355,1.2713,-19.76,-20.55,-13.66,Walking
49.28,0,0,0,28,138,956,-0.0857,-0.4657,1.2374,-30.46,-42.56,-10.33,Walking
49.3,0,0,0,2,31,508,-0.1083,-0.5494,1.4457,-17.28,-79.89,3.23,Walking
49.32,0,0,0,0,33,191,-0.0929,-0.5159,1.5665,-26.1,-93.92,-4.39,Walking
49.34,21,38,0,0,0,0,-0.136,-0.5908,1.7924,-29.77,-124.02,8.11,Walking
49.36,13,31,40,0,0,37,-0.266,-0.5175,1.6599,-20.1,-125.24,6.81,Walking
49.38,14,0,0,61,4,10,-0.3254,-0.4378,1.6056,-27.23,-156.46,13.63,Walking
49.4,0,21,37,0,0,0,-0.1816,-0.6133,1.6037,-15.01,-146.29,29.68,Walking
49.42,0,35,0,0,28,47,-0.1384,-0.4412,1.5419,-17.18,-173.8,30.33,Walking
49.44,0,0,0,13,40,11,-0.1886,-0.5311,1.433,-14.99,-182.75,28.12,Walking
49.46,39,3,23,14,88,0,-0.2085,-0.4722,1.3315,-3.25,-171.38,29.21,Walking
49.48,1,0,20,0,47,0,-0.2369,-0.3862,1.1164,-10.48,-193.48,40.38,Walking
49.5,33,14,17,18,0,21,-0.1718,-0.4604,1.0925,3.62,-195.57,29.51,Walking
49.52,0,0,0,1,0,10,-0.261,-0.3533,0.9216,5.88,-164.95,40.14,Walking
49.54,65,3,0,41,6,13,-0.2775,-0.2459,0.7071,13.8,-194.39,42.72,Walking
49.56,0,0,22,0,17,0,-0.183,-0.2461,0.6019,4.3,-161.35,39.38,Walking
49.58,28,6,16,68,21,36,-0.1618,-0.3486,0.4247,28.73,-151.45,34.46,Walking
49.6,3,0,28,0,7,19,-0.2474,0.0158,0.4271,16.26,-135.17,39.97,Walking
49.62,38,18,0,25,10,46,-0.2398,-0.0912,0.4263,19.57,-128.62,41.26,Walking
49.64,36,18,0,4,5,24,-0.1049,0.0748,0.4432,22.59,-125.48,46.66,Walking
49.66,0,0,18,21,52,7,-0.2842,-0.0813,0.2339,25.54,-113.92,41.62,Walking
49.68,16,0,17,0,0,42,-0.0953,0.1848,0.416,19.11,-101.76,41.21,Walking
49.7,30,0,0,0,37,0,-0.0397,0.061,0.5712,31.2,-72.67,43.1,Walking
49.72,8,0,0,0,24,0,-0.0632,0.3023,0.4554,35.69,-34.3,28.07,Walking
49.74,28,0,0,77,27,0,-0.0555,0.2792,0.5322,24.23,-19.68,33.89,Walking
49.76,30,40,11,0,26,2,0.0098,0.3633,0.8918,33.23,-14.83,22.88,Walking
49.78,133,0,0,0,0,0,0.0426,0.4114,0.8894,25.03,1.2,17.63,Walking
49.8,347,22,0,0,30,14,0.0462,0.3827,1.2141,19.93,25.8,23.89,Walking
49.82,906,12,20,0,0,11,0.0272,0.4362,1.3059,16.63,44.94,13.66,Walking
49.84,1595,0,17,0,33,0,0.1285,0.4189,1.4016,37.77,74.2,8.25,Walking
49.86,2336,57,10,41,0,31,0.1916,0.6265,1.5243,32.4,100.93,0.45,Walking
49.88,2809,71,18,0,0,14,0.116,0.5889,1.6689,25.49,91.9,-9.1,Walking
49.9,2780,104,25,0,0,0,0.1423,0.5648,1.6837,17.67,95.41,-3.81,Walking
49.92,2279,232,70,0,50,0,0.1693,0.4275,1.5805,21.4,132.11,-11.35,Walking
49.94,1529,482,194,0,0,0,0.254,0.6114,1.5018,15.1,150.69,-22.53,Walking
49.96,763,751,337,1,0,0,0.2084,0.5486,1.6038,25.84,148.16,-15.66,Walking
49.98,337,1069,558,43,8,51,0.2895,0.4263,1.4792,10.37,171.5,-23.77,Walking
50.0,113,1267,814,0,0,0,0.1329,0.3212,1.5568,7.86,175.22,-24.28,Walking
50.02,73,1402,1015,70,34,0,0.2104,0.4845,1.2639,12.79,174.77,-37.04,Walking
50.04,0,1334,1129,90,59,12,0.187,0.4997,1.2781,9.34,190.14,-29.55,Walking
50.06,2,1147,1065,256,191,0,0.2786,0.4633,0.9365,2.59,185.48,-35.5,Walking
50.08,0,803,911,480,338,0,0.095,0.3092,0.795,-8.81,190.75,-36.83,Walking
50.1,0,491,663,852,607,32,0.1588,0.3204,0.6784,-3.87,161.52,-38.62,Walking
50.12,22,287,432,1264,963,0,0.1124,0.263,0.7613,-9.83,156.77,-37.42,Walking
50.14,60,122,252,1764,1446,35,0.2566,0.152,0.4121,-15.32,158.35,-40.06,Walking
50.16,0,44,139,2124,2041,17,0.205,0.1643,0.3806,-14.28,144.37,-38.5,Walking
50.18,0,46,65,2525,2576,0,0.2859,0.0659,0.4316,-19.34,146.71,-34.12,Walking
50.2,0,0,31,2593,2938,33,0.1056,0.1027,0.3917,-24.19,118.74,-41.46,Walking
50.22,0,0,25,2459,3054,92,0.1787,-0.004,0.4182,-27.43,97.26,-34.79,Walking
50.24,0,50,14,2219,3019,271,0.2054,-0.1752,0.2734,-20.82,92.3,-31.78,Walking
50.26,0,0,0,1732,2648,576,0.061,-0.0625,0.5586,-38.12,66.59,-31.15,Walking
50.28,16,14,11,1272,2167,1169,-0.0671,-0.215,0.4812,-25.1,63.66,-31.71,Walking
50.3,15,0,12,815,1588,1720,0.0595,-0.2969,0.9318,-31.69,57.07,-27.04,Walking
50.32,0,0,1,521,1002,2186,-0.0044,-0.3651,0.7607,-29.52,8.85,-23.93,Walking
50.34,6,1,0,275,616,2208,0.0819,-0.4467,0.9697,-16.91,-15.81,-13.67,Walking
50.36,0,36,23,126,350,1879,0.0325,-0.3576,1.2706,-41.04,-13.3,-7.99,Walking
50.38,0,0,9,66,166,1335,-0.1132,-0.5449,1.2325,-37.83,-37.44,-5.83,Walking
50.4,0,7,15,11,155,720,-0.0357,-0.5626,1.1852,-21.52,-74.89,-5.05,Walking
50.42,0,0,0,8,56,324,-0.0304,-0.5739,1.3889,-22.3,-86.07,0.62,Walking
50.44,15,0,16,0,65,105,-0.1112,-0.6543,1.696,-20.07,-90.85,1.26,Walking
50.46,0,24,4,0,15,27,-0.1706,-0.4506,1.5724,-27.73,-129.44,8.3,Walking
50.48,0,12,0,27,31,23,-0.1787,-0.562,1.7169,-18.88,-135.74,7.11,Walking
50.5,8,11,38,19,9,0,-0.3009,-0.5119,1.6808,-16.98,-141.42,19.84,Walking
50.52,0,5,0,0,48,0,-0.1604,-0.6427,1.3787,-16.28,-158.28,23.75,Walking
50.54,20,0,0,0,0,0,-0.3265,-0.4526,1.4247,-14.33,-149.16,20.67,Walking
50.56,0,2,24,0,0,7,-0.2088,-0.5581,1.2858,-6.71,-164.53,30.28,Walking
50.58,1,3,0,0,40,0,-0.1361,-0.3665,1.2367,-3.73,-167.44,30.38,Walking
50.6,0,15,0,0,0,0,-0.1633,-0.4333,1.1253,-1.05,-183.14,30.23,Walking
50.62,26,0,39,0,0,53,-0.2529,-0.3837,0.9684,6.11,-175.6,39.57,Walking
50.64,0,0,4,20,0,0,-0.2775,-0.2606,0.8358,12.0,-187.56,42.11,Walking
50.66,3,0,28,54,0,16,-0.2521,-0.3466,0.5424,7.22,-178.5,40.45,Walking
50.68,62,0,0,0,21,12,-0.198,-0.1546,0.6513,9.12,-162.39,33.88,Walking
50.7,27,12,0,0,0,13,-0.2769,0.0606,0.4261,18.97,-173.01,31.68,Walking
50.72,25,0,26,38,45,0,-0.1671,-0.1057,0.3645,12.14,-128.51,35.3,Walking
50.74,71,19,14,33,0,23,-0.2996,-0.0469,0.334,30.48,-156.2,32.8,Walking
50.76,32,30,18,0,34,0,-0.1276,0.1711,0.3215,23.74,-125.63,46.65,Walking
50.78,0,18,3,39,0,8,-0.1466,0.2434,0.4043,17.63,-117.15,42.57,Walking
50.8,0,49,0,0,7,0,-0.064,-0.0064,0.386,23.03,-81.12,42.45,Walking
50.82,9,0,0,0,35,31,-0.1286,0.2902,0.5377,27.06,-56.59,33.62,Walking
50.84,11,0,2,18,68,6,-0.1224,0.2338,0.6989,23.75,-42.03,30.93,Walking
50.86,25,0,12,0,0,15,-0.0872,0.2417,0.7985,30.86,-25.08,22.14,Walking
50.88,59,0,24,0,0,34,-0.0123,0.439,1.1549,23.68,15.41,18.68,Walking
50.9,281,0,12,0,0,0,-0.0691,0.3832,1.2059,46.44,17.27,22.54,Walking
50.92,535,9,0,0,23,0,0.0977,0.3503,1.3508,20.76,41.48,10.22,Walking
50.94,1183,0,0,0,10,0,0.0892,0.4711,1.4711,27.38,48.27,1.09,Walking
50.96,1895,0,9,0,20,0,0.1337,0.5287,1.5114,25.82,59.42,2.79,Walking
50.98,2548,25,0,4,0,54,0.1428,0.4604,1.6926,33.24,81.78,1.03,Walking
51.0,2922,77,28,12,0,0,0.1369,0.622,1.5297,21.61,94.19,-6.3,Walking
51.02,2652,174,77,13,59,0,0.1628,0.5176,1.6745,23.28,115.04,-13.53,Walking
51.04,1924,331,131,21,0,0,0.2483,0.4073,1.524,15.49,128.3,-11.44,Walking
51.06,1132,588,245,32,0,0,0.2084,0.504,1.5395,18.52,134.82,-22.84,Walking
51.08,552,870,463,0,41,9,0.1989,0.533,1.6108,18.16,149.19,-31.4,Walking
51.1,223,1151,691,47,72,0,0.2857,0.5195,1.3601,10.92,150.78,-28.75,Walking
51.12,122,1330,906,10,29,0,0.2125,0.4544,1.3626,0.27,169.29,-22.67,Walking
51.14,0,1372,1086,91,37,0,0.2581,0.5412,1.0367,-1.59,167.9,-29.24,Walking
51.16,25,1217,1100,271,117,0,0.2942,0.4247,1.0183,3.96,178.13,-40.08,Walking
51.18,0,987,1003,380,197,15,0.2854,0.3902,0.8289,-5.08,183.53,-35.06,Walking
51.2,25,666,815,642,457,17,0.171,0.379,0.7415,2.4,194.91,-38.04,Walking
51.22,2,364,577,1073,721,0,0.2648,0.3502,0.622,-0.52,167.89,-40.8,Walking
51.24,25,217,350,1441,1176,40,0.2016,0.2149,0.485,-10.62,167.49,-34.11,Walking
51.26,14,78,183,1978,1698,0,0.2061,0.0824,0.3402,-12.66,153.91,-35.17,Walking
51.28,8,22,66,2375,2262,0,0.2153,0.1129,0.2386,-10.43,143.19,-40.68,Walking
51.3,0,28,26,2628,2723,0,0.2148,-0.0421,0.3529,-20.11,125.78,-32.47,Walking
51.32,23,0,0,2552,3028,80,0.1508,-0.0301,0.3436,-33.54,134.92,-43.57,Walking
51.34,18,0,0,2392,3108,156,0.2181,-0.191,0.3273,-32.83,99.35,-38.65,Walking
51.36,14,0,1,1996,2867,382,0.054,-0.1394,0.3174,-20.94,82.04,-32.74,Walking
51.38,6,0,0,1490,2476,821,0.1096,-0.243,0.4792,-22.34,66.99,-28.28,Walking
51.4,0,0,32,1076,1920,1402,0.0832,-0.1907,0.6372,-29.98,41.64,-33.82,Walking
51.42,68,3,0,672,1346,1944,0.2083,-0.3266,0.8273,-31.51,23.69,-22.3,Walking
51.44,24,0,0,461,908,2276,0.0209,-0.5003,1.0412,-38.33,-7.53,-19.54,Walking
51.46,0,21,0,215,526,2197,-0.0523,-0.4245,0.9466,-25.0,-16.22,-12.41,Walking
51.48,8,22,0,156,287,1650,0.0217,-0.3839,1.1693,-26.23,-33.92,-15.84,Walking
